state_id,task,seed,source_step,phase,outcome_category,instruction,m,arm,num_components,isolated_token_ratio,largest_component_ratio,boundary_edges_per_token,corner_ratio,outer_ring_ratio,feature_perturbation_total,selected_mean_relative_perturbation,centered_residual_norm,winner_flip_count,feature_perturbation_relative_global,selected_mean_patch_perturbation,standard_overlap,standard_jaccard,standard_residual_cosine,centered_residual_norm_per_dim,clean_action,guided_action,dimensions
google_robot_move_near__seed098__step071,google_robot_move_near,98,71,late,both_success,move redbull can near coke can,19,standard_shr,1,0.0,1.0,1.4736842105263157,0.0,0.0,126.76043701171875,0.9838729500770569,141.7331085205078,2,0.2737460884928381,28.660043716430664,,,,"[57.06289291381836, 57.97440719604492, 68.34760284423828, 59.047515869140625, 51.08394241333008, 51.99516296386719]","[0.0005488656636546407, -0.0005751640717774342, 0.00047595176743520096, 0.0006389907008292339, 1.5879135505492137e-05, -0.0011703810195131115, 0.996078431372549]","[-0.007348823486005601, -0.0005751640717774342, -0.02952493195089645, 0.0006389907008292339, 1.5879135505492137e-05, -0.0011703810195131115, 0.996078431372549]","[{""action_delta"":-0.007897689149660242,""clean_action_value"":0.0005488656636546407,""clean_margin"":3.25,""clean_winner"":113,""dimension"":0,""guided_action_value"":-0.007348823486005601,""guided_winner"":118,""guided_winner_clean_rank"":4,""inequality_predicts_flip"":true,""lambda_residual_advantage"":3.8125,""residual_advantage"":7.625,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":-0.0005751640717774342,""clean_margin"":0.0,""clean_winner"":129,""dimension"":1,""guided_action_value"":-0.0005751640717774342,""guided_winner"":129,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":-0.03000088371833165,""clean_action_value"":0.00047595176743520096,""clean_margin"":5.125,""clean_winner"":124,""dimension"":2,""guided_action_value"":-0.02952493195089645,""guided_winner"":141,""guided_winner_clean_rank"":4,""inequality_predicts_flip"":true,""lambda_residual_advantage"":9.46875,""residual_advantage"":18.9375,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":0.0006389907008292339,""clean_margin"":0.0,""clean_winner"":160,""dimension"":3,""guided_action_value"":0.0006389907008292339,""guided_winner"":160,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":1.5879135505492137e-05,""clean_margin"":0.0,""clean_winner"":117,""dimension"":4,""guided_action_value"":1.5879135505492137e-05,""guided_winner"":117,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.0011703810195131115,""clean_margin"":0.0,""clean_winner"":130,""dimension"":5,""guided_action_value"":-0.0011703810195131115,""guided_winner"":130,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
google_robot_move_near__seed098__step071,google_robot_move_near,98,71,late,both_success,move redbull can near coke can,19,prompt_attn_shr,10,0.3684210526315789,0.42105263157894735,2.8947368421052633,0.0,0.15789473684210525,95.61547088623047,0.805290162563324,136.8787078857422,2,0.2064868327338337,21.555810928344727,0.21052631578947367,0.11764705882352941,0.22421562671661377,"[50.929222106933594, 77.26213836669922, 69.74308776855469, 46.58979797363281, 47.870357513427734, 29.0908260345459]","[0.0005488656636546407, -0.0005751640717774342, 0.00047595176743520096, 0.0006389907008292339, 1.5879135505492137e-05, -0.0011703810195131115, 0.996078431372549]","[0.0005488656636546407, -0.007577138875337341, -0.020701142621975338, 0.0006389907008292339, 1.5879135505492137e-05, -0.0011703810195131115, 0.996078431372549]","[{""action_delta"":0.0,""clean_action_value"":0.0005488656636546407,""clean_margin"":0.0,""clean_winner"":113,""dimension"":0,""guided_action_value"":0.0005488656636546407,""guided_winner"":113,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":-0.007001974803559907,""clean_action_value"":-0.0005751640717774342,""clean_margin"":3.875,""clean_winner"":129,""dimension"":1,""guided_action_value"":-0.007577138875337341,""guided_winner"":135,""guided_winner_clean_rank"":3,""inequality_predicts_flip"":true,""lambda_residual_advantage"":4.37890625,""residual_advantage"":8.7578125,""winner_flipped"":true},{""action_delta"":-0.02117709438941054,""clean_action_value"":0.00047595176743520096,""clean_margin"":2.625,""clean_winner"":124,""dimension"":2,""guided_action_value"":-0.020701142621975338,""guided_winner"":136,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":4.40625,""residual_advantage"":8.8125,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":0.0006389907008292339,""clean_margin"":0.0,""clean_winner"":160,""dimension"":3,""guided_action_value"":0.0006389907008292339,""guided_winner"":160,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":1.5879135505492137e-05,""clean_margin"":0.0,""clean_winner"":117,""dimension"":4,""guided_action_value"":1.5879135505492137e-05,""guided_winner"":117,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.0011703810195131115,""clean_margin"":0.0,""clean_winner"":130,""dimension"":5,""guided_action_value"":-0.0011703810195131115,""guided_winner"":130,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
google_robot_move_near__seed098__step071,google_robot_move_near,98,71,late,both_success,move redbull can near coke can,19,random_shr,17,0.7894736842105263,0.10526315789473684,3.6842105263157894,0.0,0.10526315789473684,94.42155456542969,0.7271866202354431,26.13597297668457,0,0.2039085052168912,20.503740310668945,0.05263157894736842,0.02702702702702703,0.17697955667972565,"[9.904228210449219, 11.968522071838379, 12.262041091918945, 11.6070556640625, 11.152109146118164, 5.683215141296387]","[0.0005488656636546407, -0.0005751640717774342, 0.00047595176743520096, 0.0006389907008292339, 1.5879135505492137e-05, -0.0011703810195131115, 0.996078431372549]","[0.0005488656636546407, -0.0005751640717774342, 0.00047595176743520096, 0.0006389907008292339, 1.5879135505492137e-05, -0.0011703810195131115, 0.996078431372549]","[{""action_delta"":0.0,""clean_action_value"":0.0005488656636546407,""clean_margin"":0.0,""clean_winner"":113,""dimension"":0,""guided_action_value"":0.0005488656636546407,""guided_winner"":113,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.0005751640717774342,""clean_margin"":0.0,""clean_winner"":129,""dimension"":1,""guided_action_value"":-0.0005751640717774342,""guided_winner"":129,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.00047595176743520096,""clean_margin"":0.0,""clean_winner"":124,""dimension"":2,""guided_action_value"":0.00047595176743520096,""guided_winner"":124,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.0006389907008292339,""clean_margin"":0.0,""clean_winner"":160,""dimension"":3,""guided_action_value"":0.0006389907008292339,""guided_winner"":160,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":1.5879135505492137e-05,""clean_margin"":0.0,""clean_winner"":117,""dimension"":4,""guided_action_value"":1.5879135505492137e-05,""guided_winner"":117,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.0011703810195131115,""clean_margin"":0.0,""clean_winner"":130,""dimension"":5,""guided_action_value"":-0.0011703810195131115,""guided_winner"":130,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
google_robot_move_near__seed099__step008,google_robot_move_near,99,8,early,both_fail,move blue plastic bottle near orange,42,standard_shr,3,0.0,0.6666666666666666,1.0476190476190477,0.023809523809523808,0.16666666666666666,231.76156616210938,1.1287860870361328,225.08908081054688,5,0.5086583320970225,35.40053176879883,,,,"[71.80811309814453, 99.37158966064453, 99.49698638916016, 93.7048568725586, 90.40816497802734, 93.70214080810547]","[0.04003731141195574, 0.05077265115432858, -0.008347837561485827, 0.1519476560827563, -0.018149478552388576, 0.08206740002830781, 0.996078431372549]","[0.028980546602431406, -0.09276783231864963, -0.008347837561485827, 0.14087629032310317, -0.05750775354282556, -0.0046386218965057124, 0.996078431372549]","[{""action_delta"":-0.011056764809524333,""clean_action_value"":0.04003731141195574,""clean_margin"":0.8125,""clean_winner"":88,""dimension"":0,""guided_action_value"":0.028980546602431406,""guided_winner"":95,""guided_winner_clean_rank"":3,""inequality_predicts_flip"":true,""lambda_residual_advantage"":1.3359375,""residual_advantage"":2.671875,""winner_flipped"":true},{""action_delta"":-0.1435404834729782,""clean_action_value"":0.05077265115432858,""clean_margin"":1.375,""clean_winner"":85,""dimension"":1,""guided_action_value"":-0.09276783231864963,""guided_winner"":208,""guided_winner_clean_rank"":3,""inequality_predicts_flip"":true,""lambda_residual_advantage"":2.5390625,""residual_advantage"":5.078125,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":-0.008347837561485827,""clean_margin"":0.0,""clean_winner"":129,""dimension"":2,""guided_action_value"":-0.008347837561485827,""guided_winner"":129,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":-0.011071365759653118,""clean_action_value"":0.1519476560827563,""clean_margin"":0.25,""clean_winner"":119,""dimension"":3,""guided_action_value"":0.14087629032310317,""guided_winner"":122,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":3.015625,""residual_advantage"":6.03125,""winner_flipped"":true},{""action_delta"":-0.03935827499043698,""clean_action_value"":-0.018149478552388576,""clean_margin"":1.4375,""clean_winner"":123,""dimension"":4,""guided_action_value"":-0.05750775354282556,""guided_winner"":136,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":1.5703125,""residual_advantage"":3.140625,""winner_flipped"":true},{""action_delta"":-0.08670602192481353,""clean_action_value"":0.08206740002830781,""clean_margin"":0.125,""clean_winner"":106,""dimension"":5,""guided_action_value"":-0.0046386218965057124,""guided_winner"":131,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":3.5703125,""residual_advantage"":7.140625,""winner_flipped"":true}]"
google_robot_move_near__seed099__step008,google_robot_move_near,99,8,early,both_fail,move blue plastic bottle near orange,42,prompt_attn_shr,18,0.23809523809523808,0.16666666666666666,2.5952380952380953,0.047619047619047616,0.16666666666666666,142.97129821777344,0.8118616938591003,145.96481323242188,2,0.3137860314523892,21.19565773010254,0.4523809523809524,0.2923076923076923,0.33638444542884827,"[47.91512680053711, 66.13037109375, 53.443603515625, 68.90237426757812, 59.38975143432617, 59.20930480957031]","[0.04003731141195574, 0.05077265115432858, -0.008347837561485827, 0.1519476560827563, -0.018149478552388576, 0.08206740002830781, 0.996078431372549]","[0.04161684924188777, 0.05077265115432858, -0.008347837561485827, 0.1519476560827563, -0.018149478552388576, -0.0046386218965057124, 0.996078431372549]","[{""action_delta"":0.0015795378299320317,""clean_action_value"":0.04003731141195574,""clean_margin"":1.8125,""clean_winner"":88,""dimension"":0,""guided_action_value"":0.04161684924188777,""guided_winner"":87,""guided_winner_clean_rank"":4,""inequality_predicts_flip"":true,""lambda_residual_advantage"":2.078125,""residual_advantage"":4.15625,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":0.05077265115432858,""clean_margin"":0.0,""clean_winner"":85,""dimension"":1,""guided_action_value"":0.05077265115432858,""guided_winner"":85,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.008347837561485827,""clean_margin"":0.0,""clean_winner"":129,""dimension"":2,""guided_action_value"":-0.008347837561485827,""guided_winner"":129,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.1519476560827563,""clean_margin"":0.0,""clean_winner"":119,""dimension"":3,""guided_action_value"":0.1519476560827563,""guided_winner"":119,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.018149478552388576,""clean_margin"":0.0,""clean_winner"":123,""dimension"":4,""guided_action_value"":-0.018149478552388576,""guided_winner"":123,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":-0.08670602192481353,""clean_action_value"":0.08206740002830781,""clean_margin"":0.125,""clean_winner"":106,""dimension"":5,""guided_action_value"":-0.0046386218965057124,""guided_winner"":131,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":3.78125,""residual_advantage"":7.5625,""winner_flipped"":true}]"
google_robot_move_near__seed099__step008,google_robot_move_near,99,8,early,both_fail,move blue plastic bottle near orange,42,random_shr,29,0.5,0.09523809523809523,3.238095238095238,0.0,0.14285714285714285,127.6376953125,0.7097018361091614,53.77156066894531,2,0.280132630640544,19.050119400024414,0.19047619047619047,0.10526315789473684,0.18050707876682281,"[15.18078899383545, 21.796964645385742, 27.84237289428711, 20.925621032714844, 21.400161743164062, 22.688562393188477]","[0.04003731141195574, 0.05077265115432858, -0.008347837561485827, 0.1519476560827563, -0.018149478552388576, 0.08206740002830781, 0.996078431372549]","[0.04003731141195574, 0.05077265115432858, -0.008347837561485827, 0.17039993234884498, -0.018149478552388576, -0.0046386218965057124, 0.996078431372549]","[{""action_delta"":0.0,""clean_action_value"":0.04003731141195574,""clean_margin"":0.0,""clean_winner"":88,""dimension"":0,""guided_action_value"":0.04003731141195574,""guided_winner"":88,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.05077265115432858,""clean_margin"":0.0,""clean_winner"":85,""dimension"":1,""guided_action_value"":0.05077265115432858,""guided_winner"":85,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.008347837561485827,""clean_margin"":0.0,""clean_winner"":129,""dimension"":2,""guided_action_value"":-0.008347837561485827,""guided_winner"":129,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.018452276266088696,""clean_action_value"":0.1519476560827563,""clean_margin"":1.375,""clean_winner"":119,""dimension"":3,""guided_action_value"":0.17039993234884498,""guided_winner"":114,""guided_winner_clean_rank"":4,""inequality_predicts_flip"":true,""lambda_residual_advantage"":2.1875,""residual_advantage"":4.375,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":-0.018149478552388576,""clean_margin"":0.0,""clean_winner"":123,""dimension"":4,""guided_action_value"":-0.018149478552388576,""guided_winner"":123,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":-0.08670602192481353,""clean_action_value"":0.08206740002830781,""clean_margin"":0.125,""clean_winner"":106,""dimension"":5,""guided_action_value"":-0.0046386218965057124,""guided_winner"":131,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":0.6875,""residual_advantage"":1.375,""winner_flipped"":true}]"
google_robot_move_near__seed099__step040,google_robot_move_near,99,40,middle,both_fail,move blue plastic bottle near orange,9,standard_shr,1,0.0,1.0,1.5555555555555556,0.0,0.0,110.5283203125,0.9343163371086121,201.1825408935547,0,0.2339737812864227,36.512107849121094,,,,"[76.19519805908203, 108.12360382080078, 68.46240997314453, 89.11688232421875, 76.09661102294922, 67.51575469970703]","[0.005287479153450764, 0.05544063435670188, 0.00047595176743520096, 0.030162632726571104, -0.1725550188994877, -0.035852789789438566, 0.996078431372549]","[0.005287479153450764, 0.05544063435670188, 0.00047595176743520096, 0.030162632726571104, -0.1725550188994877, -0.035852789789438566, 0.996078431372549]","[{""action_delta"":0.0,""clean_action_value"":0.005287479153450764,""clean_margin"":0.0,""clean_winner"":110,""dimension"":0,""guided_action_value"":0.005287479153450764,""guided_winner"":110,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.05544063435670188,""clean_margin"":0.0,""clean_winner"":81,""dimension"":1,""guided_action_value"":0.05544063435670188,""guided_winner"":81,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.00047595176743520096,""clean_margin"":0.0,""clean_winner"":124,""dimension"":2,""guided_action_value"":0.00047595176743520096,""guided_winner"":124,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.030162632726571104,""clean_margin"":0.0,""clean_winner"":152,""dimension"":3,""guided_action_value"":0.030162632726571104,""guided_winner"":152,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.1725550188994877,""clean_margin"":0.0,""clean_winner"":174,""dimension"":4,""guided_action_value"":-0.1725550188994877,""guided_winner"":174,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.035852789789438566,""clean_margin"":0.0,""clean_winner"":140,""dimension"":5,""guided_action_value"":-0.035852789789438566,""guided_winner"":140,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
google_robot_move_near__seed099__step040,google_robot_move_near,99,40,middle,both_fail,move blue plastic bottle near orange,9,prompt_attn_shr,6,0.3333333333333333,0.2222222222222222,3.2222222222222223,0.0,0.1111111111111111,78.3152084350586,0.7294039726257324,96.56116485595703,1,0.1657828997851216,25.68136215209961,0.3333333333333333,0.2,0.23932674527168274,"[27.886056900024414, 45.890995025634766, 44.12985610961914, 41.37224578857422, 38.763427734375, 35.759368896484375]","[0.005287479153450764, 0.05544063435670188, 0.00047595176743520096, 0.030162632726571104, -0.1725550188994877, -0.035852789789438566, 0.996078431372549]","[0.005287479153450764, 0.05544063435670188, 0.03930062481468796, 0.030162632726571104, -0.1725550188994877, -0.035852789789438566, 0.996078431372549]","[{""action_delta"":0.0,""clean_action_value"":0.005287479153450764,""clean_margin"":0.0,""clean_winner"":110,""dimension"":0,""guided_action_value"":0.005287479153450764,""guided_winner"":110,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.05544063435670188,""clean_margin"":0.0,""clean_winner"":81,""dimension"":1,""guided_action_value"":0.05544063435670188,""guided_winner"":81,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.03882467304725276,""clean_action_value"":0.00047595176743520096,""clean_margin"":2.625,""clean_winner"":124,""dimension"":2,""guided_action_value"":0.03930062481468796,""guided_winner"":102,""guided_winner_clean_rank"":3,""inequality_predicts_flip"":true,""lambda_residual_advantage"":2.65625,""residual_advantage"":5.3125,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":0.030162632726571104,""clean_margin"":0.0,""clean_winner"":152,""dimension"":3,""guided_action_value"":0.030162632726571104,""guided_winner"":152,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.1725550188994877,""clean_margin"":0.0,""clean_winner"":174,""dimension"":4,""guided_action_value"":-0.1725550188994877,""guided_winner"":174,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.035852789789438566,""clean_margin"":0.0,""clean_winner"":140,""dimension"":5,""guided_action_value"":-0.035852789789438566,""guided_winner"":140,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
google_robot_move_near__seed099__step040,google_robot_move_near,99,40,middle,both_fail,move blue plastic bottle near orange,9,random_shr,9,1.0,0.1111111111111111,3.6666666666666665,0.1111111111111111,0.2222222222222222,54.15147399902344,0.6385829448699951,16.730602264404297,0,0.11463148175926838,17.59235382080078,0.1111111111111111,0.058823529411764705,0.17853786051273346,"[5.496299743652344, 7.978384494781494, 6.851302146911621, 5.843865394592285, 8.014093399047852, 6.382189750671387]","[0.005287479153450764, 0.05544063435670188, 0.00047595176743520096, 0.030162632726571104, -0.1725550188994877, -0.035852789789438566, 0.996078431372549]","[0.005287479153450764, 0.05544063435670188, 0.00047595176743520096, 0.030162632726571104, -0.1725550188994877, -0.035852789789438566, 0.996078431372549]","[{""action_delta"":0.0,""clean_action_value"":0.005287479153450764,""clean_margin"":0.0,""clean_winner"":110,""dimension"":0,""guided_action_value"":0.005287479153450764,""guided_winner"":110,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.05544063435670188,""clean_margin"":0.0,""clean_winner"":81,""dimension"":1,""guided_action_value"":0.05544063435670188,""guided_winner"":81,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.00047595176743520096,""clean_margin"":0.0,""clean_winner"":124,""dimension"":2,""guided_action_value"":0.00047595176743520096,""guided_winner"":124,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":0.030162632726571104,""clean_margin"":0.0,""clean_winner"":152,""dimension"":3,""guided_action_value"":0.030162632726571104,""guided_winner"":152,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.1725550188994877,""clean_margin"":0.0,""clean_winner"":174,""dimension"":4,""guided_action_value"":-0.1725550188994877,""guided_winner"":174,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.035852789789438566,""clean_margin"":0.0,""clean_winner"":140,""dimension"":5,""guided_action_value"":-0.035852789789438566,""guided_winner"":140,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
google_robot_move_near__seed099__step071,google_robot_move_near,99,71,late,both_fail,move blue plastic bottle near orange,27,standard_shr,3,0.0,0.5925925925925926,1.4814814814814814,0.0,0.0,157.39767456054688,1.0220528841018677,240.1346893310547,2,0.3291504387007273,29.797197341918945,,,,"[85.19640350341797, 100.84575653076172, 98.97640991210938, 109.63240051269531, 89.661865234375, 101.88981628417969]","[-0.015246512635665843, -0.016913105280083912, -0.04717251060873856, -0.11745557740213827, 0.0726773098870816, -0.0011703810195131115, 0.0]","[0.021082857452771248, -0.016913105280083912, -0.04717251060873856, -0.028884651324912636, 0.0726773098870816, -0.0011703810195131115, 0.0]","[{""action_delta"":0.03632937008843709,""clean_action_value"":-0.015246512635665843,""clean_margin"":0.875,""clean_winner"":123,""dimension"":0,""guided_action_value"":0.021082857452771248,""guided_winner"":100,""guided_winner_clean_rank"":3,""inequality_predicts_flip"":true,""lambda_residual_advantage"":1.3046875,""residual_advantage"":2.609375,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":-0.016913105280083912,""clean_margin"":0.0,""clean_winner"":143,""dimension"":1,""guided_action_value"":-0.016913105280083912,""guided_winner"":143,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.04717251060873856,""clean_margin"":0.0,""clean_winner"":151,""dimension"":2,""guided_action_value"":-0.04717251060873856,""guided_winner"":151,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.08857092607722564,""clean_action_value"":-0.11745557740213827,""clean_margin"":2.375,""clean_winner"":192,""dimension"":3,""guided_action_value"":-0.028884651324912636,""guided_winner"":168,""guided_winner_clean_rank"":2,""inequality_predicts_flip"":true,""lambda_residual_advantage"":4.6875,""residual_advantage"":9.375,""winner_flipped"":true},{""action_delta"":0.0,""clean_action_value"":0.0726773098870816,""clean_margin"":0.0,""clean_winner"":93,""dimension"":4,""guided_action_value"":0.0726773098870816,""guided_winner"":93,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false},{""action_delta"":0.0,""clean_action_value"":-0.0011703810195131115,""clean_margin"":0.0,""clean_winner"":130,""dimension"":5,""guided_action_value"":-0.0011703810195131115,""guided_winner"":130,""guided_winner_clean_rank"":1,""inequality_predicts_flip"":false,""lambda_residual_advantage"":0.0,""residual_advantage"":0.0,""winner_flipped"":false}]"
