state_id,task,seed,split,layer,top_alignment,bottom_alignment,wrong_prompt_alignment,random_alignment,top_strength_ratio,top_minus_random,top_minus_bottom,top_minus_wrong_prompt,causal_margin
google_robot_move_near__seed000__step008,move_near,0,validation,12,0.3539580678069394,-0.10178100743581442,0.43144251405136985,0.1915574382537064,0.951774730738278,0.16240062955323298,0.4557390752427538,-0.07748444624443046,-0.07748444624443046
google_robot_move_near__seed000__step008,move_near,0,validation,13,0.4248509029357191,-0.09006904440039894,0.23356944120649822,0.1915574382537064,1.2291702465626086,0.23329346468201267,0.514919947336118,0.19128146172922086,0.19128146172922086
google_robot_move_near__seed000__step008,move_near,0,validation,14,0.19495388703711747,-0.27346519511254436,0.2258853362899401,0.1915574382537064,0.8122461568431163,0.0033964487834110546,0.4684190821496618,-0.030931449252822624,-0.030931449252822624
google_robot_move_near__seed000__step008,move_near,0,validation,15,0.15867878000426475,-0.20425445871336048,0.22509688564096397,0.1915574382537064,0.965963044500294,-0.03287865824944167,0.36293323871762523,-0.06641810563669923,-0.06641810563669923
google_robot_move_near__seed000__step008,move_near,0,validation,16,0.3888048135084403,-0.11247686626411917,0.2704130002181138,0.1915574382537064,0.8933956373631737,0.1972473752547339,0.5012816797725594,0.1183918132903265,0.1183918132903265
google_robot_move_near__seed000__step008,move_near,0,validation,17,0.2177733735280247,-0.17902584743051472,0.28863082204917956,0.1915574382537064,0.7338727185811253,0.026215935274318286,0.3967992209585394,-0.07085744852115486,-0.07085744852115486
google_robot_move_near__seed000__step008,move_near,0,validation,18,0.31953220406238697,-0.14166678594687657,0.30470331218440366,0.1915574382537064,0.994462277649782,0.12797476580868056,0.46119899000926357,0.014828891877983308,0.014828891877983308
google_robot_move_near__seed000__step008,move_near,0,validation,19,0.2920196384581161,-0.08329746700039327,0.37271945088595837,0.1915574382537064,0.8434747808062397,0.10046220020440971,0.3753171054585094,-0.08069981242784224,-0.08069981242784224
google_robot_move_near__seed000__step008,move_near,0,validation,20,0.40657647489530063,-0.15489257102636797,0.31867557479234393,0.1915574382537064,0.9286607041406809,0.21501903664159422,0.5614690459216686,0.0879009001029567,0.0879009001029567
google_robot_move_near__seed000__step008,move_near,0,validation,21,0.3343436622684697,-0.0701611707300739,0.40176159066771405,0.1915574382537064,0.8950435056879525,0.14278622401476326,0.40450483299854356,-0.06741792839924438,-0.06741792839924438
google_robot_move_near__seed000__step008,move_near,0,validation,22,0.30747171647612287,-0.08992685570046144,0.308333191527212,0.1915574382537064,0.8486769825380241,0.11591427822241646,0.3973985721765843,-0.0008614750510891334,-0.0008614750510891334
google_robot_move_near__seed000__step008,move_near,0,validation,23,0.34313865261407356,-0.21020361339188742,0.34313865261407356,0.1915574382537064,0.8494242813671734,0.15158121436036714,0.553342266005961,0.0,0.0
google_robot_move_near__seed000__step008,move_near,0,validation,24,0.25657687389617184,-0.049160000001770725,0.26764945158202663,0.1915574382537064,0.8213905994925658,0.06501943564246543,0.3057368738979426,-0.01107257768585479,-0.01107257768585479
google_robot_move_near__seed000__step008,move_near,0,validation,25,0.294265827303741,-0.1268293776004276,0.28805654663245506,0.1915574382537064,0.8417932189612555,0.1027083890500346,0.42109520490416863,0.006209280671285955,0.006209280671285955
google_robot_move_near__seed000__step008,move_near,0,validation,26,0.2898386330668319,-0.1374180651029224,0.2898386330668319,0.1915574382537064,0.8489213263238262,0.09828119481312547,0.4272566981697543,0.0,0.0
google_robot_move_near__seed000__step008,move_near,0,validation,27,0.31191940734791834,-0.1361298961788933,0.2809331397616877,0.1915574382537064,0.8576866203299129,0.12036196909421193,0.4480493035268116,0.03098626758623063,0.03098626758623063
google_robot_move_near__seed000__step008,move_near,0,validation,28,0.2333308556596169,-0.23275845430138917,0.2333308556596169,0.1915574382537064,0.8254193566155825,0.04177341740591048,0.46608930996100606,0.0,0.0
google_robot_move_near__seed000__step008,move_near,0,validation,29,0.26465948572743353,-0.1630588126124647,0.2753022282655829,0.1915574382537064,0.8070337021440691,0.07310204747372712,0.4277182983398982,-0.010642742538149397,-0.010642742538149397
google_robot_move_near__seed000__step008,move_near,0,validation,30,0.2613611183484686,-0.22468483220347424,0.26636394421326554,0.1915574382537064,0.5952262280261187,0.06980368009476218,0.48604595055194283,-0.005002825864796945,-0.005002825864796945
google_robot_move_near__seed000__step008,move_near,0,validation,31,0.25842300700192533,-0.2253271262640101,0.20143889412662166,0.1915574382537064,0.6673758468857397,0.06686556874821892,0.4837501332659354,0.056984112875303666,0.056984112875303666
google_robot_move_near__seed000__step040,move_near,0,validation,0,0.12831215220066292,0.26615504388465383,0.12831215220066292,0.14538780118213226,0.8155427305643664,-0.01707564898146935,-0.13784289168399091,0.0,-0.13784289168399091
google_robot_move_near__seed000__step040,move_near,0,validation,1,0.23021502585908557,0.20903790325100788,0.192539952224925,0.14538780118213226,0.8778161513666733,0.0848272246769533,0.021177122608077692,0.03767507363416056,0.021177122608077692
google_robot_move_near__seed000__step040,move_near,0,validation,2,0.16622833544995533,0.28456934292124336,0.16525097292131555,0.14538780118213226,0.6398583229020928,0.020840534267823063,-0.11834100747128803,0.0009773625286397802,-0.11834100747128803
google_robot_move_near__seed000__step040,move_near,0,validation,3,0.16803091028874081,0.2106777081965061,0.20840811699712036,0.14538780118213226,0.8279027492139766,0.02264310910660855,-0.042646797907765294,-0.04037720670837955,-0.042646797907765294
google_robot_move_near__seed000__step040,move_near,0,validation,4,0.08696173003610679,0.16659777226420083,0.10876580952389682,0.14538780118213226,0.91514886496728,-0.05842607114602548,-0.07963604222809405,-0.021804079487790035,-0.07963604222809405
google_robot_move_near__seed000__step040,move_near,0,validation,5,0.13171374720733495,0.06417675972089096,0.13564442233817872,0.14538780118213226,0.8239299138473268,-0.013674053974797318,0.06753698748644399,-0.003930675130843775,-0.013674053974797318
google_robot_move_near__seed000__step040,move_near,0,validation,6,0.03732552381662168,0.1204972298104627,0.03732552381662168,0.14538780118213226,0.9813890947118811,-0.10806227736551058,-0.08317170599384102,0.0,-0.10806227736551058
google_robot_move_near__seed000__step040,move_near,0,validation,7,0.05191168661971668,0.13231099346556677,0.05191168661971668,0.14538780118213226,1.0918646577032236,-0.09347611456241559,-0.08039930684585009,0.0,-0.09347611456241559
google_robot_move_near__seed000__step040,move_near,0,validation,8,-0.001793312863191205,0.20477354141075546,0.00013376334948354482,0.14538780118213226,1.0244217709983494,-0.14718111404532347,-0.20656685427394667,-0.0019270762126747498,-0.20656685427394667
google_robot_move_near__seed000__step040,move_near,0,validation,9,0.142826572986213,0.2875617297354599,0.09486110742697525,0.14538780118213226,0.9773690657574235,-0.0025612281959192518,-0.1447351567492469,0.047965465559237766,-0.1447351567492469
google_robot_move_near__seed000__step040,move_near,0,validation,10,0.04960943993696976,0.33520904449083067,0.1145913708582118,0.14538780118213226,0.938228489313265,-0.09577836124516251,-0.2855996045538609,-0.06498193092124205,-0.2855996045538609
google_robot_move_near__seed000__step040,move_near,0,validation,11,0.10771253300667498,0.20988823275959476,0.16037785804171148,0.14538780118213226,1.063936638412727,-0.037675268175457285,-0.10217569975291978,-0.0526653250350365,-0.10217569975291978
google_robot_move_near__seed000__step040,move_near,0,validation,12,0.12949220921780377,0.25598410770063323,0.20918735250671439,0.14538780118213226,0.9251532651120716,-0.015895591964328493,-0.12649189848282946,-0.07969514328891061,-0.12649189848282946
google_robot_move_near__seed000__step040,move_near,0,validation,13,0.16578557955654663,0.22168074254212236,0.16281357263506094,0.14538780118213226,1.0127821941226858,0.020397778374414366,-0.05589516298557573,0.0029720069214856926,-0.05589516298557573
google_robot_move_near__seed000__step040,move_near,0,validation,14,0.15329703222811283,0.2562229956054031,0.1420824486501384,0.14538780118213226,0.9733979306744113,0.00790923104598057,-0.10292596337729029,0.011214583577974446,-0.10292596337729029
google_robot_move_near__seed000__step040,move_near,0,validation,15,0.08364169119720392,0.19202227297321997,0.0461930155515593,0.14538780118213226,0.9479745740061294,-0.06174610998492834,-0.10838058177601605,0.03744867564564462,-0.10838058177601605
google_robot_move_near__seed000__step040,move_near,0,validation,16,0.08488461568901078,0.22641393030640714,0.08488461568901078,0.14538780118213226,0.8723253736102223,-0.06050318549312149,-0.14152931461739637,0.0,-0.14152931461739637
google_robot_move_near__seed000__step040,move_near,0,validation,17,0.11656699749674772,0.2046357995196386,0.11656699749674772,0.14538780118213226,0.9438100989917415,-0.028820803685384547,-0.08806880202289087,0.0,-0.08806880202289087
google_robot_move_near__seed000__step040,move_near,0,validation,18,0.25109200756741645,0.3011514420221293,0.2563162584060519,0.14538780118213226,0.9616753012044972,0.10570420638528419,-0.05005943445471284,-0.005224250838635425,-0.05005943445471284
google_robot_move_near__seed000__step040,move_near,0,validation,19,0.23902993830670893,0.3455056966304506,0.18522647759241914,0.14538780118213226,0.9520411823565463,0.09364213712457667,-0.10647575832374168,0.05380346071428979,-0.10647575832374168
google_robot_move_near__seed000__step040,move_near,0,validation,20,0.23657736438344243,0.2916763520728055,0.2238243362919634,0.14538780118213226,1.0241854236615913,0.09118956320131016,-0.05509898768936308,0.012753028091479018,-0.05509898768936308
google_robot_move_near__seed000__step040,move_near,0,validation,21,0.17619502026321354,0.25788882508192434,0.15538252361519905,0.14538780118213226,0.9936569152717417,0.030807219081081277,-0.0816938048187108,0.02081249664801449,-0.0816938048187108
google_robot_move_near__seed000__step040,move_near,0,validation,22,0.22960891094757244,0.2738224909884526,0.22396929149901848,0.14538780118213226,0.9626145923071946,0.08422110976544017,-0.04421358004088019,0.005639619448553956,-0.04421358004088019
google_robot_move_near__seed000__step040,move_near,0,validation,23,0.19863624442125638,0.19278643356368644,0.19863624442125638,0.14538780118213226,0.9425226185276847,0.053248443239124116,0.005849810857569943,0.0,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,24,0.17191403350125345,0.2283320692324925,0.18464236311623197,0.14538780118213226,0.9572548567686339,0.026526232319121185,-0.05641803573123905,-0.012728329614978523,-0.05641803573123905
google_robot_move_near__seed000__step040,move_near,0,validation,25,0.1638294524232837,0.22172089905617431,0.22768180242488867,0.14538780118213226,0.8592128734526591,0.018441651241151436,-0.057891446632890614,-0.06385235000160497,-0.06385235000160497
google_robot_move_near__seed000__step040,move_near,0,validation,26,0.22022714649763253,0.15095091632595803,0.2363116284414046,0.14538780118213226,0.916868551164007,0.07483934531550027,0.0692762301716745,-0.016084481943772072,-0.016084481943772072
google_robot_move_near__seed000__step040,move_near,0,validation,27,0.22636543145266996,0.20370058829001178,0.2152570992856231,0.14538780118213226,1.033529776933327,0.0809776302705377,0.022664843162658183,0.011108332167046875,0.011108332167046875
google_robot_move_near__seed000__step040,move_near,0,validation,28,0.2171653028057161,0.016744014646179584,0.2171653028057161,0.14538780118213226,0.8966851394198712,0.07177750162358384,0.20042128815953653,0.0,0.0
google_robot_move_near__seed000__step040,move_near,0,validation,29,0.18357550949446674,0.17532152585295543,0.1912092792403088,0.14538780118213226,0.8862732317092878,0.03818770831233448,0.008253983641511309,-0.007633769745842067,-0.007633769745842067
google_robot_move_near__seed000__step040,move_near,0,validation,30,0.23070079375066246,0.10191776384692157,0.2395131711948202,0.14538780118213226,0.8910819757822988,0.0853129925685302,0.1287830299037409,-0.008812377444157748,-0.008812377444157748
google_robot_move_near__seed000__step040,move_near,0,validation,31,0.22084427968558162,0.11558222102501546,0.22082318470660592,0.14538780118213226,0.9608547438447449,0.07545647850344936,0.10526205866056616,2.1094978975705336e-05,2.1094978975705336e-05
google_robot_move_near__seed000__step071,move_near,0,validation,0,-0.1673041807783793,0.00014644227850093192,-0.1673041807783793,0.4008119921390376,1.3223974871737199,-0.5681161729174169,-0.16745062305688024,0.0,-0.5681161729174169
google_robot_move_near__seed000__step071,move_near,0,validation,1,0.11145050571710935,0.37352858213686785,0.11145050571710935,0.4008119921390376,1.0499864635791865,-0.28936148642192827,-0.2620780764197585,0.0,-0.28936148642192827
google_robot_move_near__seed000__step071,move_near,0,validation,2,0.33303959906248487,0.22589542113579072,0.19234424675981412,0.4008119921390376,0.9697000265356321,-0.06777239307655275,0.10714417792669415,0.14069535230267075,-0.06777239307655275
google_robot_move_near__seed000__step071,move_near,0,validation,3,0.1888158041794092,0.3232114481985739,0.3501554195532299,0.4008119921390376,1.084681851210761,-0.2119961879596284,-0.13439564401916468,-0.16133961537382066,-0.2119961879596284
google_robot_move_near__seed000__step071,move_near,0,validation,4,0.3088379716665471,0.22453467794977747,0.3044533769531779,0.4008119921390376,0.8835846126800027,-0.09197402047249054,0.08430329371676962,0.004384594713369161,-0.09197402047249054
google_robot_move_near__seed000__step071,move_near,0,validation,5,0.18219697254457534,0.25133708889096584,0.18354170614291757,0.4008119921390376,0.8515841927660582,-0.21861501959446228,-0.0691401163463905,-0.0013447335983422237,-0.21861501959446228
google_robot_move_near__seed000__step071,move_near,0,validation,6,-0.08298723143360388,0.0668194998962149,-0.14457180573367379,0.4008119921390376,1.0217812518408056,-0.4837992235726415,-0.14980673132981878,0.0615845743000699,-0.4837992235726415
google_robot_move_near__seed000__step071,move_near,0,validation,7,-0.33509226688750865,0.21047189673828606,-0.3160780209490029,0.4008119921390376,1.6423367818421297,-0.7359042590265463,-0.5455641636257947,-0.01901424593850576,-0.7359042590265463
google_robot_move_near__seed000__step071,move_near,0,validation,8,-0.16984785064087526,0.3106850904178891,-0.32946657977506927,0.4008119921390376,1.2399463362244114,-0.5706598427799129,-0.4805329410587644,0.159618729134194,-0.5706598427799129
google_robot_move_near__seed000__step071,move_near,0,validation,9,-0.38178593362609986,0.08655760180040183,-0.29953622381276895,0.4008119921390376,1.7119755722148244,-0.7825979257651374,-0.4683435354265017,-0.0822497098133309,-0.7825979257651374
google_robot_move_near__seed000__step071,move_near,0,validation,10,-0.20381617854725673,0.14137363039637438,-0.17397070070835716,0.4008119921390376,1.376248384162057,-0.6046281706862944,-0.3451898089436311,-0.02984547783889957,-0.6046281706862944
google_robot_move_near__seed000__step071,move_near,0,validation,11,-0.4024790276836292,0.4382657149880176,-0.2367777596704829,0.4008119921390376,1.8562288973795662,-0.8032910198226668,-0.8407447426716468,-0.1657012680131463,-0.8407447426716468
google_robot_move_near__seed000__step071,move_near,0,validation,12,-0.38087246046390666,0.4469045883540103,-0.31129727648547245,0.4008119921390376,1.5722745451768076,-0.7816844526029443,-0.827777048817917,-0.06957518397843421,-0.827777048817917
google_robot_move_near__seed000__step071,move_near,0,validation,13,-0.29698478973016357,0.5782019415619393,-0.2551546624708838,0.4008119921390376,1.5419638477078472,-0.6977967818692012,-0.8751867312921029,-0.04183012725927976,-0.8751867312921029
google_robot_move_near__seed000__step071,move_near,0,validation,14,-0.319136615312334,0.5786374107455311,-0.24279917765032744,0.4008119921390376,1.6735334658967636,-0.7199486074513717,-0.897774026057865,-0.07633743766200657,-0.897774026057865
google_robot_move_near__seed000__step071,move_near,0,validation,15,-0.17700997040123903,-0.04321890729358777,-0.2730674491128285,0.4008119921390376,1.413803100859908,-0.5778219625402766,-0.13379106310765126,0.09605747871158946,-0.5778219625402766
google_robot_move_near__seed000__step071,move_near,0,validation,16,-0.29658041651646033,0.2725719441831185,-0.3384417749279947,0.4008119921390376,1.6550479304954955,-0.6973924086554979,-0.5691523606995788,0.04186135841153438,-0.6973924086554979
google_robot_move_near__seed000__step071,move_near,0,validation,17,-0.2440683674460603,0.05957151688786392,-0.2754572301028528,0.4008119921390376,1.1892656622520985,-0.6448803595850979,-0.30363988433392425,0.03138886265679247,-0.6448803595850979
google_robot_move_near__seed000__step071,move_near,0,validation,18,-0.0706001337538563,0.014468534784888595,-0.0706001337538563,0.4008119921390376,1.122769500361425,-0.47141212589289394,-0.0850686685387449,0.0,-0.47141212589289394
google_robot_move_near__seed000__step071,move_near,0,validation,19,-0.14556729485966494,0.16763140694136336,-0.14556729485966494,0.4008119921390376,1.1513363038458875,-0.5463792869987025,-0.31319870180102827,0.0,-0.5463792869987025
google_robot_move_near__seed000__step071,move_near,0,validation,20,-0.00831193160713637,0.31161337074829004,-0.12985291588541326,0.4008119921390376,0.9982544238046684,-0.409123923746174,-0.31992530235542643,0.12154098427827689,-0.409123923746174
google_robot_move_near__seed000__step071,move_near,0,validation,21,-0.14731612311070616,0.0009069916814336924,-0.07076321425249418,0.4008119921390376,1.0023917039807315,-0.5481281152497438,-0.14822311479213984,-0.07655290885821198,-0.5481281152497438
google_robot_move_near__seed000__step071,move_near,0,validation,22,-0.25257162966743063,0.22151153785782599,-0.2204638930740902,0.4008119921390376,1.2382180454152258,-0.6533836218064683,-0.4740831675252566,-0.03210773659334043,-0.6533836218064683
google_robot_move_near__seed000__step071,move_near,0,validation,23,-0.05746208373835929,0.2283008264022782,-0.05746208373835929,0.4008119921390376,1.12055392756809,-0.4582740758773969,-0.2857629101406375,0.0,-0.4582740758773969
google_robot_move_near__seed000__step071,move_near,0,validation,24,-0.0663720484544698,0.03529574090917953,-0.06833567724632279,0.4008119921390376,1.0862031265456586,-0.46718404059350743,-0.10166778936364933,0.001963628791852995,-0.46718404059350743
google_robot_move_near__seed000__step071,move_near,0,validation,25,-0.06817455562530003,0.0959285431202998,-0.06817455562530003,0.4008119921390376,1.15089998732223,-0.4689865477643377,-0.16410309874559983,0.0,-0.4689865477643377
google_robot_move_near__seed000__step071,move_near,0,validation,26,0.0021464504622777103,0.0876493028077921,-0.009216138125589088,0.4008119921390376,1.1565305566049913,-0.39866554167675994,-0.08550285234551439,0.011362588587866798,-0.39866554167675994
google_robot_move_near__seed000__step071,move_near,0,validation,27,-0.04167393147465614,0.12407151554748798,-0.04167393147465614,0.4008119921390376,1.159391899500495,-0.44248592361369377,-0.1657454470221441,0.0,-0.44248592361369377
google_robot_move_near__seed000__step071,move_near,0,validation,28,-0.03894401844695863,0.22661856657311694,-0.03894401844695863,0.4008119921390376,1.1213335883166073,-0.4397560105859962,-0.26556258502007557,0.0,-0.4397560105859962
google_robot_move_near__seed000__step071,move_near,0,validation,29,-0.02419910624630432,0.04103920403453735,-0.02419910624630432,0.4008119921390376,1.098044128434545,-0.42501109838534196,-0.06523831028084166,0.0,-0.42501109838534196
google_robot_move_near__seed000__step071,move_near,0,validation,30,-0.03865035935205665,0.08734215066506779,-0.056998277856494646,0.4008119921390376,1.0677928772749823,-0.43946235149109425,-0.12599251001712444,0.018347918504437996,-0.43946235149109425
google_robot_move_near__seed000__step071,move_near,0,validation,31,-0.057075574163062824,-0.0045808480094923195,-0.10047694060661853,0.4008119921390376,1.1986784410606393,-0.4578875663021004,-0.0524947261535705,0.04340136644355571,-0.4578875663021004
google_robot_move_near__seed001__step008,move_near,1,exploration,0,0.001787812755524314,-0.052067106158780685,0.001787812755524314,0.14364632642479502,0.6780243317753678,-0.1418585136692707,0.053854918914305,0.0,-0.1418585136692707
google_robot_move_near__seed001__step008,move_near,1,exploration,1,0.18515983925140003,-0.19219054583357342,0.16968996821159046,0.14364632642479502,0.6348726842070344,0.04151351282660501,0.3773503850849734,0.015469871039809568,0.015469871039809568
google_robot_move_near__seed001__step008,move_near,1,exploration,2,0.005537225343364469,-0.022137668215294944,0.0800355593789897,0.14364632642479502,0.44271706049866816,-0.13810910108143054,0.027674893558659413,-0.07449833403562524,-0.13810910108143054
google_robot_move_near__seed001__step008,move_near,1,exploration,3,0.2328176144058848,0.040464502606255774,0.15361820288351272,0.14364632642479502,0.7037229137014593,0.08917128798108978,0.19235311179962902,0.07919941152237209,0.07919941152237209
google_robot_move_near__seed001__step008,move_near,1,exploration,4,0.3019545519629237,-0.034275640873997405,0.18994741129303372,0.14364632642479502,0.7170380706884154,0.15830822553812868,0.3362301928369211,0.11200714066988998,0.11200714066988998
google_robot_move_near__seed001__step008,move_near,1,exploration,5,0.2008556553305502,-0.015388314648551985,0.2008556553305502,0.14364632642479502,0.6198578922939278,0.05720932890575517,0.21624396997910217,0.0,0.0
google_robot_move_near__seed001__step008,move_near,1,exploration,6,0.3188173396356138,0.03131758395423464,0.37285033494399583,0.14364632642479502,0.7153966001560318,0.1751710132108188,0.2874997556813792,-0.054032995308382015,-0.054032995308382015
google_robot_move_near__seed001__step008,move_near,1,exploration,7,0.15329089515980052,-0.06682654102351647,0.10525272149562599,0.14364632642479502,0.541120251417835,0.009644568735005493,0.22011743618331697,0.048038173664174524,0.009644568735005493
google_robot_move_near__seed001__step008,move_near,1,exploration,8,0.10380069197912878,-0.13467113227536634,0.45265172928032515,0.14364632642479502,0.539410616280054,-0.039845634445666245,0.23847182425449512,-0.3488510373011964,-0.3488510373011964
google_robot_move_near__seed001__step008,move_near,1,exploration,9,0.17557046346789776,-0.03070208184237744,0.12024711025455055,0.14364632642479502,0.5391209848751742,0.031924137043102735,0.2062725453102752,0.05532335321334721,0.031924137043102735
google_robot_move_near__seed001__step008,move_near,1,exploration,10,0.24637706009461102,-0.1505943772228521,0.050363494035830125,0.14364632642479502,0.5523581188373116,0.102730733669816,0.3969714373174631,0.1960135660587809,0.102730733669816
google_robot_move_near__seed001__step008,move_near,1,exploration,11,0.268485713484864,-0.18972550493038243,0.1824009145948874,0.14364632642479502,0.5527704194486449,0.12483938706006897,0.4582112184152464,0.08608479888997661,0.08608479888997661
google_robot_move_near__seed001__step008,move_near,1,exploration,12,0.23085774649096213,-0.0948000558520653,0.2505609501450777,0.14364632642479502,0.5511196651366643,0.08721142006616711,0.32565780234302744,-0.019703203654115542,-0.019703203654115542
google_robot_move_near__seed001__step008,move_near,1,exploration,13,0.05206282292704578,-0.09000864340731489,0.16071519779461194,0.14364632642479502,0.5708890941598329,-0.09158350349774924,0.14207146633436069,-0.10865237486756615,-0.10865237486756615
google_robot_move_near__seed001__step008,move_near,1,exploration,14,0.21693713609700938,-0.28214773731410353,0.3175827697978823,0.14364632642479502,0.4843404487286563,0.07329080967221435,0.4990848734111129,-0.10064563370087293,-0.10064563370087293
google_robot_move_near__seed001__step008,move_near,1,exploration,15,0.17401156264126016,0.15796808816844704,0.18520362995072168,0.14364632642479502,0.5738283669943325,0.03036523621646514,0.016043474472813124,-0.011192067309461512,-0.011192067309461512
google_robot_move_near__seed001__step008,move_near,1,exploration,16,0.08337671680771148,-0.09131575825200285,0.06517833955677808,0.14364632642479502,0.5124543529722851,-0.06026960961708354,0.17469247505971433,0.0181983772509334,-0.06026960961708354
google_robot_move_near__seed001__step008,move_near,1,exploration,17,0.13448697719747474,0.006107449880573819,0.14569149864810435,0.14364632642479502,0.45066460870365127,-0.009159349227320285,0.12837952731690092,-0.011204521450629612,-0.011204521450629612
google_robot_move_near__seed001__step008,move_near,1,exploration,18,0.12404076051826919,-0.031181795796424213,0.17071335839201104,0.14364632642479502,0.5386950041623152,-0.019605565906525832,0.1552225563146934,-0.04667259787374185,-0.04667259787374185
google_robot_move_near__seed001__step008,move_near,1,exploration,19,0.05703169563794109,-0.08207268221228338,0.1549533301999626,0.14364632642479502,0.5361270431317382,-0.08661463078685394,0.13910437785022448,-0.09792163456202152,-0.09792163456202152
google_robot_move_near__seed001__step008,move_near,1,exploration,20,0.07302087929084465,0.06396543087693173,0.07302087929084465,0.14364632642479502,0.5200841938231865,-0.07062544713395037,0.009055448413912925,0.0,-0.07062544713395037
google_robot_move_near__seed001__step008,move_near,1,exploration,21,0.018635913927933383,-0.00832466752757316,0.04830201282257709,0.14364632642479502,0.47858636584974035,-0.12501041249686165,0.026960581455506543,-0.029666098894643705,-0.12501041249686165
google_robot_move_near__seed001__step008,move_near,1,exploration,22,-0.003270961798262149,-0.04353513192136054,0.011998053863714631,0.14364632642479502,0.5010909117069071,-0.14691728822305716,0.040264170123098394,-0.01526901566197678,-0.14691728822305716
google_robot_move_near__seed001__step008,move_near,1,exploration,23,0.07378465122613337,0.02283340975082057,0.027459686639357838,0.14364632642479502,0.5556005957507368,-0.06986167519866165,0.0509512414753128,0.04632496458677553,-0.06986167519866165
google_robot_move_near__seed001__step008,move_near,1,exploration,24,0.07263721607096749,0.3441158822871047,0.07440290197298217,0.14364632642479502,0.5654971420155451,-0.07100911035382754,-0.27147866621613725,-0.0017656859020146881,-0.27147866621613725
google_robot_move_near__seed001__step008,move_near,1,exploration,25,0.2424059723455209,-0.11907752688094349,0.14018632732218464,0.14364632642479502,0.5898422344149045,0.09875964592072586,0.3614834992264644,0.10221964502333625,0.09875964592072586
google_robot_move_near__seed001__step008,move_near,1,exploration,26,0.1376260650737501,-0.020190480217292882,0.0776818150649093,0.14364632642479502,0.49720710664606166,-0.006020261351044914,0.157816545291043,0.05994425000884081,-0.006020261351044914
google_robot_move_near__seed001__step008,move_near,1,exploration,27,0.091070210744801,0.007458838908200004,0.09474115966030056,0.14364632642479502,0.5695516829248432,-0.052576115679994026,0.083611371836601,-0.0036709489154995584,-0.052576115679994026
google_robot_move_near__seed001__step008,move_near,1,exploration,28,0.06254991081089752,0.0327994859025249,0.10694487400220175,0.14364632642479502,0.5715713990620128,-0.08109641561389751,0.029750424908372618,-0.04439496319130423,-0.08109641561389751
google_robot_move_near__seed001__step008,move_near,1,exploration,29,0.07741795507014194,-0.013731450422783497,0.048243743229625324,0.14364632642479502,0.598426952618016,-0.06622837135465308,0.09114940549292544,0.02917421184051662,-0.06622837135465308
